PTID,EAST,NORTH,LAT,LON,ELLIPSOID_ELEV,ORTHOMETRIC_ELEV,SONARDEPTH
STX01,327758.710,1967690.657,17.78992839,-64.62493473,-37.239,4.350, 
STX02,327527.582,1967544.463,17.78858939,-64.62710260,-40.137,1.442, 
TPS0001,327670.168,1967668.651,17.78972263,-64.62576800,-41.320,0.269, 
WSUP2,327475.456,1967706.619,17.79005042,-64.62760748,-41.066,0.531, 
WSUP1,327558.008,1967784.470,17.79076029,-64.62683529,-41.527,0.078, 
