PTID,EAST,NORTH,LAT,LON,ELLIPSOID_ELEV,ORTHOMETRIC_ELEV,SONARDEPTH
2071,333238.701,1964299.482,17.75971011,-64.57298254,-41.323, ,1.890
2072,333239.823,1964298.222,17.75969881,-64.57297186,-41.585, ,1.950
2073,333240.413,1964297.763,17.75969470,-64.57296626,-41.550, ,1.770
2074,333240.901,1964297.285,17.75969042,-64.57296162,-41.524, ,1.940
2075,333241.315,1964296.777,17.75968586,-64.57295768,-41.484, ,2.010
2076,333241.878,1964296.354,17.75968208,-64.57295233,-41.592, ,1.950
2077,333242.394,1964295.866,17.75967771,-64.57294743,-41.524, ,1.940
2078,333242.900,1964295.300,17.75967264,-64.57294261,-41.440, ,2.160
2079,333243.431,1964294.552,17.75966592,-64.57293755,-41.360, ,1.890
2080,333243.792,1964293.985,17.75966082,-64.57293410,-41.463, ,2.130
2081,333244.327,1964293.282,17.75965451,-64.57292900,-41.556, ,1.570
2082,333245.001,1964292.686,17.75964918,-64.57292260,-41.428, ,1.430
2083,333245.704,1964291.924,17.75964235,-64.57291591,-41.478, ,1.790
2084,333246.268,1964291.478,17.75963836,-64.57291055,-41.411, ,1.690
2085,333247.070,1964291.015,17.75963424,-64.57290295,-41.531, ,1.850
2086,333247.966,1964290.713,17.75963158,-64.57289448,-41.567, ,1.690
2087,333248.862,1964290.283,17.75962776,-64.57288600,-41.533, ,1.690
2088,333249.420,1964290.207,17.75962711,-64.57288073,-41.528, ,1.600
2089,333250.024,1964289.826,17.75962372,-64.57287500,-41.406, ,1.390
2090,333250.575,1964289.274,17.75961877,-64.57286976,-41.252, ,1.390
2091,333251.251,1964288.529,17.75961209,-64.57286333,-41.507, ,1.610
2092,333251.752,1964288.145,17.75960866,-64.57285858,-41.524, ,1.820
2093,333252.405,1964287.455,17.75960247,-64.57285236,-41.485, ,1.540
2094,333253.076,1964287.020,17.75959859,-64.57284600,-41.458, ,1.700
2095,333254.034,1964286.454,17.75959355,-64.57283692,-41.591, ,1.950
2096,333254.524,1964286.450,17.75959355,-64.57283230,-41.359, ,2.260
2097,333255.348,1964285.973,17.75958931,-64.57282449,-41.515, ,1.950
2098,333255.976,1964285.652,17.75958645,-64.57281855,-41.634, ,1.800
2099,333257.125,1964285.049,17.75958109,-64.57280766,-41.582, ,2.170
2100,333257.729,1964284.677,17.75957778,-64.57280194,-41.558, ,2.260
2101,333258.371,1964284.107,17.75957268,-64.57279584,-41.367, ,2.460
2102,333259.039,1964283.478,17.75956704,-64.57278949,-41.330, ,2.490
2103,333259.881,1964282.905,17.75956193,-64.57278151,-41.531, ,2.470
2104,333260.549,1964282.610,17.75955931,-64.57277518,-41.572, ,2.410
2105,333261.325,1964282.175,17.75955544,-64.57276783,-41.440, ,2.190
2106,333262.124,1964281.673,17.75955097,-64.57276026,-41.529, ,1.630
2107,333263.077,1964281.110,17.75954595,-64.57275123,-41.588, ,1.080
2108,333263.554,1964280.641,17.75954175,-64.57274669,-41.434, ,0.970
2109,333264.004,1964280.031,17.75953627,-64.57274240,-41.545, ,1.200
2110,333264.389,1964279.279,17.75952951,-64.57273871,-41.282, ,1.700
2111,333264.963,1964278.282,17.75952054,-64.57273322,-41.446, ,2.090
2112,333265.512,1964277.924,17.75951735,-64.57272801,-41.487, ,2.230
2113,333266.185,1964277.492,17.75951350,-64.57272163,-41.327, ,2.310
2114,333266.833,1964276.949,17.75950864,-64.57271548,-41.631, ,2.160
2115,333267.834,1964276.479,17.75950447,-64.57270600,-41.549, ,2.220
