PTID,EAST,NORTH,LAT,LON,ELLIPSOID_ELEV,ORTHOMETRIC_ELEV,SONARDEPTH
149,328857.968,1961549.680,17.73452901,-64.61406940,-42.140, ,1.320
150,328858.115,1961548.604,17.73451930,-64.61406793,-42.114, ,1.430
151,328858.128,1961546.956,17.73450442,-64.61406767,-42.163, ,1.460
152,328858.051,1961545.585,17.73449202,-64.61406829,-42.183, ,1.420
153,328857.889,1961544.166,17.73447919,-64.61406970,-42.128, ,1.610
154,328857.956,1961543.184,17.73447032,-64.61406899,-42.148, ,1.600
155,328857.892,1961542.223,17.73446163,-64.61406952,-42.120, ,1.640
156,328857.876,1961540.926,17.73444991,-64.61406956,-42.204, ,1.660
157,328857.812,1961539.835,17.73444005,-64.61407008,-42.105, ,1.830
158,328857.789,1961538.789,17.73443060,-64.61407021,-42.129, ,1.890
159,328857.873,1961537.809,17.73442175,-64.61406934,-42.125, ,2.000
160,328857.878,1961536.837,17.73441297,-64.61406921,-42.078, ,1.970
161,328858.024,1961535.886,17.73440439,-64.61406776,-42.089, ,1.890
162,328858.074,1961534.863,17.73439515,-64.61406721,-42.113, ,1.920
163,328858.191,1961533.868,17.73438617,-64.61406602,-42.150, ,1.950
164,328858.346,1961532.860,17.73437707,-64.61406448,-42.073, ,2.030
165,328858.530,1961531.877,17.73436820,-64.61406266,-42.186, ,1.920
166,328858.739,1961530.931,17.73435967,-64.61406062,-42.151, ,2.030
167,328859.051,1961530.027,17.73435153,-64.61405760,-42.139, ,1.910
168,328859.370,1961529.108,17.73434325,-64.61405452,-42.173, ,1.640
169,328859.668,1961528.133,17.73433446,-64.61405163,-42.167, ,1.660
170,328860.050,1961527.232,17.73432635,-64.61404796,-42.083, ,1.460
171,328860.256,1961526.343,17.73431834,-64.61404594,-42.145, ,1.450
172,328860.555,1961525.354,17.73430942,-64.61404304,-42.116, ,1.370
173,328860.786,1961524.375,17.73430060,-64.61404079,-42.144, ,1.430
174,328860.952,1961523.400,17.73429180,-64.61403914,-42.175, ,1.360
175,328861.190,1961522.379,17.73428259,-64.61403682,-42.117, ,1.420
176,328861.416,1961521.453,17.73427424,-64.61403461,-42.136, ,1.370
177,328861.548,1961520.439,17.73426509,-64.61403328,-42.166, ,1.400
178,328861.762,1961519.414,17.73425585,-64.61403118,-42.131, ,1.540
179,328861.919,1961518.383,17.73424654,-64.61402962,-42.147, ,1.480
180,328862.166,1961517.196,17.73423584,-64.61402719,-42.142, ,1.270
181,328862.419,1961516.291,17.73422768,-64.61402474,-42.127, ,1.150
182,328862.929,1961514.617,17.73421260,-64.61401979,-42.101, ,1.050
183,328863.118,1961513.522,17.73420272,-64.61401792,-42.128, ,1.000
184,328863.520,1961511.847,17.73418761,-64.61401400,-42.103, ,1.020
185,328863.696,1961510.915,17.73417921,-64.61401226,-42.175, ,1.080
186,328864.014,1961509.985,17.73417083,-64.61400919,-42.096, ,1.080
187,328864.270,1961509.103,17.73416288,-64.61400670,-42.118, ,1.090
188,328864.393,1961508.175,17.73415450,-64.61400547,-42.139, ,1.000
189,328864.617,1961507.015,17.73414404,-64.61400326,-42.150, ,0.990
190,328864.841,1961505.491,17.73413029,-64.61400103,-42.057, ,0.780
191,328864.998,1961504.575,17.73412202,-64.61399947,-42.104, ,0.690
192,328865.111,1961503.657,17.73411374,-64.61399833,-42.081, ,0.740
193,328865.193,1961502.732,17.73410539,-64.61399748,-42.071, ,0.750
194,328865.328,1961501.816,17.73409712,-64.61399614,-42.102, ,0.840
195,328865.476,1961500.878,17.73408866,-64.61399467,-42.140, ,0.900
196,328865.702,1961499.320,17.73407460,-64.61399241,-42.135, ,0.710
197,328865.931,1961497.973,17.73406245,-64.61399014,-42.177, ,0.710
198,328866.137,1961496.961,17.73405332,-64.61398812,-42.144, ,0.660
199,328866.306,1961496.011,17.73404475,-64.61398645,-42.129, ,0.660
200,328866.428,1961495.067,17.73403623,-64.61398522,-42.157, ,0.660
201,328866.533,1961493.987,17.73402648,-64.61398414,-42.181, ,0.660
202,328866.673,1961492.968,17.73401728,-64.61398274,-42.163, ,0.660
203,328866.762,1961491.959,17.73400817,-64.61398182,-42.184, ,0.550
204,328866.926,1961490.843,17.73399810,-64.61398018,-42.115, ,0.500
205,328867.024,1961490.078,17.73399120,-64.61397920,-42.036, ,0.720
206,328867.123,1961489.084,17.73398222,-64.61397818,-42.165, ,0.550
207,328867.183,1961488.359,17.73397568,-64.61397756,-42.128, ,0.590
208,328867.260,1961487.509,17.73396800,-64.61397676,-42.164, ,0.590
209,328867.347,1961486.607,17.73395986,-64.61397587,-42.098, ,0.520
210,328867.481,1961485.821,17.73395277,-64.61397454,-42.136, ,0.410
211,328867.573,1961484.862,17.73394411,-64.61397360,-42.193, ,0.470
212,328867.767,1961483.904,17.73393547,-64.61397169,-42.146, ,0.490
213,328867.765,1961483.397,17.73393089,-64.61397167,-42.204, ,0.410
214,328868.064,1961481.267,17.73391167,-64.61396868,-42.151, ,0.520
215,328868.177,1961480.285,17.73390280,-64.61396753,-42.126, ,0.560
216,328868.369,1961479.486,17.73389560,-64.61396566,-42.144, ,0.470
217,328868.759,1961474.548,17.73385101,-64.61396158,-42.163, ,0.430
218,328868.805,1961472.566,17.73383311,-64.61396099,-42.124, ,0.340
219,328868.846,1961471.359,17.73382221,-64.61396050,-42.208, ,0.440
220,328868.978,1961470.431,17.73381383,-64.61395918,-42.075, ,0.470
221,328869.141,1961469.796,17.73380811,-64.61395760,-42.110, ,0.530
222,328869.348,1961468.608,17.73379739,-64.61395555,-42.124, ,0.560
223,328869.762,1961467.225,17.73378493,-64.61395153,-42.192, ,0.520
224,328870.318,1961465.554,17.73376987,-64.61394616,-42.143, ,0.600
225,328870.553,1961463.405,17.73375047,-64.61394377,-42.101, ,0.530
226,328870.598,1961463.008,17.73374689,-64.61394331,-42.216, ,0.520
227,328870.670,1961461.974,17.73373755,-64.61394255,-42.160, ,0.590
228,328870.803,1961460.567,17.73372485,-64.61394118,-42.173, ,0.440
229,328870.839,1961460.058,17.73372025,-64.61394080,-42.129, ,0.500
230,328870.944,1961459.216,17.73371265,-64.61393974,-42.186, ,0.500
231,328871.159,1961458.197,17.73370346,-64.61393763,-42.204, ,0.340
232,328871.256,1961457.488,17.73369706,-64.61393666,-42.254, ,0.430
233,328871.390,1961456.902,17.73369178,-64.61393535,-41.998, ,0.550
234,328871.447,1961456.268,17.73368606,-64.61393476,-42.177, ,0.680
235,328871.595,1961455.515,17.73367926,-64.61393330,-42.128, ,0.650
236,328871.861,1961454.807,17.73367289,-64.61393074,-42.174, ,0.530
237,328872.173,1961453.903,17.73366474,-64.61392772,-42.070, ,0.530
238,328872.346,1961453.393,17.73366015,-64.61392605,-42.172, ,0.490
239,328872.615,1961452.602,17.73365302,-64.61392345,-42.244, ,0.470
240,328872.781,1961452.194,17.73364935,-64.61392185,-42.058, ,0.500
241,328872.957,1961451.746,17.73364532,-64.61392016,-42.071, ,0.590
242,328873.124,1961451.131,17.73363977,-64.61391853,-42.124, ,0.650
243,328873.958,1961449.053,17.73362106,-64.61391050,-42.115, ,0.630
244,328874.332,1961448.315,17.73361442,-64.61390691,-42.095, ,0.530
245,328874.635,1961447.469,17.73360680,-64.61390399,-42.135, ,0.520
246,328874.840,1961446.818,17.73360094,-64.61390200,-42.225, ,0.520
247,328875.164,1961445.773,17.73359152,-64.61389886,-42.175, ,0.680
248,328875.704,1961444.228,17.73357760,-64.61389365,-42.152, ,0.690
249,328875.979,1961443.445,17.73357055,-64.61389099,-42.077, ,0.800
250,328876.262,1961442.675,17.73356361,-64.61388826,-42.161, ,0.900
251,328876.528,1961441.834,17.73355604,-64.61388569,-42.190, ,0.860
252,328876.878,1961441.024,17.73354874,-64.61388232,-42.111, ,0.800
253,328877.208,1961440.187,17.73354121,-64.61387914,-42.189, ,0.430
254,328878.485,1961438.356,17.73352476,-64.61386695,-42.158, ,0.490
255,328878.723,1961437.798,17.73351974,-64.61386466,-42.090, ,0.370
256,328878.897,1961436.903,17.73351167,-64.61386295,-42.126, ,0.350
257,328879.037,1961436.344,17.73350663,-64.61386159,-42.169, ,0.350
258,328879.481,1961433.958,17.73348510,-64.61385721,-42.162, ,0.890
259,328879.670,1961433.136,17.73347769,-64.61385536,-42.149, ,0.860
260,328880.410,1961429.776,17.73344739,-64.61384811,-42.152, ,0.340
261,328880.647,1961427.795,17.73342951,-64.61384571,-42.197, ,0.380
262,328880.580,1961427.342,17.73342541,-64.61384631,-42.118, ,0.340
263,328880.280,1961426.351,17.73341643,-64.61384906,-42.271, ,0.380
264,328879.969,1961425.230,17.73340628,-64.61385190,-42.217, ,0.810
265,328879.879,1961424.545,17.73340008,-64.61385269,-42.115, ,0.950
266,328878.702,1961421.658,17.73337391,-64.61386356,-42.229, ,0.440
267,328878.072,1961420.331,17.73336187,-64.61386939,-42.110, ,0.800
268,328876.789,1961419.683,17.73335592,-64.61388143,-42.011, ,0.950
269,328875.844,1961419.298,17.73335236,-64.61389031,-42.081, ,0.830
270,328875.075,1961418.852,17.73334827,-64.61389753,-42.145, ,0.440
271,328874.204,1961418.385,17.73334399,-64.61390570,-42.112, ,0.430
272,328873.369,1961417.914,17.73333967,-64.61391353,-42.062, ,0.370
273,328872.537,1961417.388,17.73333485,-64.61392134,-42.142, ,0.410
274,328871.727,1961416.748,17.73332900,-64.61392892,-42.154, ,0.370
275,328870.990,1961416.101,17.73332310,-64.61393582,-42.125, ,0.320
276,328870.398,1961415.310,17.73331591,-64.61394134,-42.199, ,0.350
277,328869.858,1961414.536,17.73330887,-64.61394636,-42.224, ,0.740
278,328869.269,1961413.776,17.73330196,-64.61395186,-42.213, ,0.680
279,328868.752,1961412.906,17.73329406,-64.61395666,-42.214, ,0.530
280,328867.777,1961412.354,17.73328900,-64.61396581,-41.953, ,0.600
281,328866.924,1961411.924,17.73328505,-64.61397382,-42.112, ,0.770
282,328865.964,1961411.646,17.73328246,-64.61398284,-42.097, ,0.780
283,328865.035,1961411.510,17.73328116,-64.61399159,-42.152, ,0.340
284,328863.918,1961411.330,17.73327945,-64.61400211,-42.055, ,0.370
285,328862.678,1961411.309,17.73327916,-64.61401380,-42.091, ,0.470
286,328861.599,1961411.065,17.73327687,-64.61402395,-42.138, ,0.380
287,328860.589,1961410.755,17.73327399,-64.61403345,-42.109, ,0.800
288,328859.711,1961410.333,17.73327011,-64.61404169,-42.163, ,0.800
289,328858.918,1961409.800,17.73326523,-64.61404913,-42.103, ,0.520
290,328858.180,1961409.210,17.73325985,-64.61405604,-42.182, ,0.520
291,328857.280,1961408.441,17.73325283,-64.61406446,-42.184, ,0.720
292,328856.446,1961407.893,17.73324781,-64.61407228,-42.205, ,0.690
293,328855.706,1961407.663,17.73324568,-64.61407924,-42.233, ,0.630
294,328854.949,1961407.707,17.73324601,-64.61408638,-42.232, ,0.520
295,328854.020,1961408.205,17.73325044,-64.61409518,-41.820, ,0.520
296,328853.084,1961408.686,17.73325472,-64.61410404,-42.001, ,0.400
297,328852.393,1961408.825,17.73325592,-64.61411057,-42.077, ,1.020
298,328851.946,1961408.739,17.73325511,-64.61411478,-42.031, ,0.870
299,328851.298,1961408.649,17.73325424,-64.61412088,-42.099, ,0.860
300,328850.611,1961408.382,17.73325178,-64.61412733,-42.067, ,0.920
301,328849.872,1961408.081,17.73324900,-64.61413428,-42.098, ,0.890
302,328849.235,1961407.648,17.73324504,-64.61414025,-42.119, ,0.860
303,328848.487,1961407.161,17.73324058,-64.61414726,-42.125, ,0.740
304,328847.623,1961406.442,17.73323402,-64.61415535,-42.092, ,0.860
305,328846.788,1961405.890,17.73322896,-64.61416318,-42.127, ,0.860
306,328845.956,1961405.367,17.73322417,-64.61417098,-42.158, ,0.740
307,328845.114,1961404.974,17.73322056,-64.61417889,-42.110, ,0.740
308,328844.036,1961404.666,17.73321769,-64.61418902,-41.946, ,0.920
309,328842.961,1961404.232,17.73321369,-64.61419912,-42.151, ,0.810
310,328841.992,1961403.606,17.73320796,-64.61420821,-42.013, ,0.930
311,328841.102,1961402.960,17.73320205,-64.61421655,-42.064, ,0.770
312,328840.261,1961402.232,17.73319541,-64.61422442,-42.135, ,0.690
313,328839.543,1961401.332,17.73318722,-64.61423112,-42.097, ,0.750
314,328838.711,1961400.265,17.73317752,-64.61423887,-42.182, ,0.630
315,328838.127,1961399.556,17.73317106,-64.61424432,-42.185, ,0.560
316,328837.409,1961398.664,17.73316295,-64.61425102,-42.108, ,0.590
317,328836.641,1961397.798,17.73315506,-64.61425819,-42.223, ,0.560
318,328835.890,1961396.904,17.73314693,-64.61426520,-42.208, ,0.550
319,328835.211,1961395.995,17.73313866,-64.61427153,-42.163, ,0.530
320,328834.522,1961395.142,17.73313090,-64.61427795,-42.260, ,0.460
321,328833.887,1961394.181,17.73312217,-64.61428386,-42.265, ,0.410
322,328833.024,1961393.733,17.73311806,-64.61429196,-42.229, ,0.490
323,328831.905,1961393.962,17.73312004,-64.61430253,-41.863, ,0.520
324,328830.715,1961394.195,17.73312205,-64.61431377,-42.259, ,0.430
325,328830.263,1961393.919,17.73311952,-64.61431801,-42.022, ,0.490
326,328829.753,1961393.584,17.73311646,-64.61432279,-42.062, ,0.490
327,328829.096,1961393.152,17.73311250,-64.61432895,-42.182, ,0.520
328,328828.300,1961392.360,17.73310528,-64.61433639,-42.093, ,0.470
329,328827.554,1961391.583,17.73309821,-64.61434336,-42.121, ,0.370
330,328826.871,1961390.657,17.73308979,-64.61434973,-42.141, ,0.550
331,328826.082,1961389.766,17.73308167,-64.61435710,-42.171, ,0.520
332,328825.293,1961388.911,17.73307389,-64.61436446,-42.243, ,0.470
333,328824.497,1961387.958,17.73306522,-64.61437189,-42.209, ,0.370
334,328823.705,1961387.088,17.73305729,-64.61437929,-42.278, ,0.350
335,328822.907,1961386.201,17.73304922,-64.61438674,-42.207, ,0.380
336,328821.849,1961385.810,17.73304560,-64.61439669,-42.089, ,0.320
337,328820.725,1961385.595,17.73304357,-64.61440727,-42.132, ,0.410
338,328819.614,1961385.580,17.73304335,-64.61441774,-42.095, ,0.520
339,328818.641,1961385.977,17.73304686,-64.61442694,-42.103, ,0.530
340,328817.842,1961386.425,17.73305085,-64.61443451,-42.100, ,0.440
341,328816.868,1961386.799,17.73305415,-64.61444373,-42.173, ,0.400
342,328815.965,1961386.809,17.73305417,-64.61445224,-42.123, ,0.340
343,328815.105,1961386.617,17.73305237,-64.61446034,-42.188, ,0.400
344,328814.258,1961386.243,17.73304893,-64.61446829,-42.134, ,0.460
345,328813.422,1961385.738,17.73304430,-64.61447613,-42.190, ,0.470
346,328812.626,1961385.128,17.73303872,-64.61448359,-42.152, ,0.470
347,328811.795,1961384.439,17.73303244,-64.61449137,-42.230, ,0.430
348,328810.851,1961384.007,17.73302846,-64.61450023,-41.934, ,0.500
349,328809.866,1961383.705,17.73302565,-64.61450949,-42.185, ,0.500
350,328808.543,1961383.960,17.73302785,-64.61452199,-42.021, ,0.430
351,328807.414,1961384.017,17.73302828,-64.61453264,-42.208, ,0.600
352,328806.193,1961384.174,17.73302961,-64.61454416,-42.140, ,0.430
353,328805.160,1961384.190,17.73302967,-64.61455390,-42.140, ,0.560
354,328804.158,1961384.413,17.73303161,-64.61456337,-42.081, ,0.720
355,328803.161,1961384.539,17.73303267,-64.61457278,-42.183, ,0.770
356,328802.280,1961384.539,17.73303260,-64.61458109,-41.981, ,0.870
357,328801.378,1961384.352,17.73303084,-64.61458957,-42.076, ,0.970
358,328800.933,1961383.979,17.73302744,-64.61459374,-42.004, ,0.970
359,328800.380,1961383.552,17.73302354,-64.61459892,-42.229, ,0.930
360,328800.161,1961382.892,17.73301756,-64.61460093,-42.060, ,0.990
361,328799.731,1961382.137,17.73301070,-64.61460492,-42.137, ,0.920
362,328799.069,1961381.291,17.73300300,-64.61461110,-42.207, ,0.340
363,328798.466,1961380.404,17.73299494,-64.61461671,-42.157, ,0.920
364,328797.748,1961379.618,17.73298779,-64.61462342,-42.230, ,0.800
365,328797.008,1961378.681,17.73297926,-64.61463032,-42.203, ,0.830
366,328796.309,1961377.774,17.73297101,-64.61463683,-42.215, ,0.810
367,328795.464,1961376.848,17.73296258,-64.61464473,-42.229, ,0.620
368,328794.709,1961376.033,17.73295516,-64.61465178,-41.904, ,0.460
369,328793.835,1961375.309,17.73294855,-64.61465996,-42.276, ,0.320
370,328793.258,1961374.458,17.73294082,-64.61466533,-42.042, ,0.560
371,328792.451,1961373.793,17.73293475,-64.61467289,-42.218, ,0.340
372,328791.635,1961372.973,17.73292727,-64.61468051,-42.185, ,0.410
373,328790.879,1961372.147,17.73291975,-64.61468758,-42.119, ,0.500
374,328790.049,1961371.466,17.73291353,-64.61469535,-42.153, ,0.680
375,328789.264,1961370.658,17.73290617,-64.61470268,-42.184, ,0.380
376,328788.012,1961370.052,17.73290060,-64.61471444,-42.018, ,0.840
377,328786.979,1961369.471,17.73289527,-64.61472413,-42.164, ,0.410
378,328785.936,1961368.855,17.73288962,-64.61473391,-41.993, ,0.320
379,328784.842,1961368.283,17.73288437,-64.61474418,-42.170, ,1.000
380,328784.016,1961367.643,17.73287852,-64.61475192,-42.210, ,0.970
381,328782.981,1961367.684,17.73287881,-64.61476168,-42.094, ,0.870
382,328781.783,1961368.035,17.73288189,-64.61477300,-41.832, ,1.000
383,328780.880,1961368.004,17.73288154,-64.61478151,-42.249, ,1.080
384,328780.503,1961367.651,17.73287832,-64.61478504,-41.928, ,1.060
385,328780.145,1961367.121,17.73287351,-64.61478837,-42.105, ,1.180
386,328779.618,1961366.506,17.73286791,-64.61479329,-42.174, ,1.090
387,328779.099,1961365.723,17.73286079,-64.61479812,-42.103, ,1.140
388,328778.539,1961364.913,17.73285343,-64.61480334,-42.178, ,0.860
389,328777.907,1961364.112,17.73284615,-64.61480923,-42.181, ,0.840
390,328777.332,1961363.245,17.73283827,-64.61481458,-42.175, ,0.830
391,328776.672,1961362.482,17.73283132,-64.61482074,-42.250, ,0.660
392,328775.935,1961361.598,17.73282328,-64.61482762,-42.189, ,0.530
393,328775.143,1961360.949,17.73281735,-64.61483503,-42.264, ,0.530
394,328774.104,1961360.354,17.73281190,-64.61484478,-42.016, ,0.690
395,328773.080,1961359.911,17.73280781,-64.61485440,-42.194, ,0.900
396,328772.111,1961359.414,17.73280325,-64.61486350,-42.216, ,0.780
397,328771.273,1961358.896,17.73279850,-64.61487135,-42.164, ,0.770
398,328770.082,1961359.331,17.73280234,-64.61488262,-42.006, ,1.020
399,328769.004,1961359.643,17.73280508,-64.61489281,-42.251, ,1.110
400,328768.704,1961359.443,17.73280325,-64.61489562,-41.976, ,0.810
401,328768.211,1961359.292,17.73280184,-64.61490026,-42.086, ,0.860
402,328767.780,1961358.931,17.73279855,-64.61490429,-42.188, ,0.950
403,328767.524,1961358.395,17.73279369,-64.61490666,-42.180, ,0.830
404,328767.100,1961357.828,17.73278853,-64.61491061,-42.143, ,0.890
405,328766.486,1961357.324,17.73278393,-64.61491636,-42.142, ,0.860
406,328765.827,1961356.805,17.73277919,-64.61492253,-42.109, ,0.900
407,328765.138,1961356.330,17.73277484,-64.61492899,-42.197, ,0.860
408,328764.267,1961355.938,17.73277123,-64.61493717,-42.090, ,0.860
409,328763.117,1961355.958,17.73277133,-64.61494801,-41.953, ,1.000
410,328761.888,1961355.681,17.73276873,-64.61495958,-42.181, ,0.900
411,328760.764,1961355.632,17.73276820,-64.61497017,-41.992, ,0.930
412,328759.354,1961355.238,17.73276453,-64.61498343,-42.141, ,0.380
413,328758.470,1961355.076,17.73276300,-64.61499176,-42.132, ,0.370
414,328757.187,1961354.646,17.73275901,-64.61500382,-42.161, ,0.870
415,328756.380,1961354.013,17.73275323,-64.61501138,-42.148, ,0.950
416,328755.403,1961353.546,17.73274893,-64.61502055,-42.157, ,1.080
417,328754.464,1961352.823,17.73274233,-64.61502934,-42.057, ,1.060
418,328753.205,1961352.354,17.73273799,-64.61504118,-42.021, ,0.930
419,328752.000,1961351.858,17.73273342,-64.61505250,-41.970, ,0.930
420,328751.111,1961351.301,17.73272832,-64.61506083,-42.283, ,0.830
421,328750.251,1961350.763,17.73272339,-64.61506890,-42.092, ,0.680
422,328749.294,1961350.181,17.73271806,-64.61507787,-42.231, ,0.320
423,328748.308,1961349.486,17.73271170,-64.61508711,-42.102, ,0.460
424,328747.201,1961348.788,17.73270531,-64.61509749,-42.211, ,0.340
425,328746.073,1961348.115,17.73269914,-64.61510808,-42.148, ,0.830
426,328744.871,1961347.561,17.73269404,-64.61511936,-42.110, ,0.920
427,328743.676,1961346.993,17.73268882,-64.61513058,-42.067, ,0.890
428,328742.626,1961346.453,17.73268385,-64.61514044,-42.189, ,0.870
429,328741.385,1961346.041,17.73268004,-64.61515211,-41.911, ,1.030
430,328740.061,1961345.573,17.73267570,-64.61516455,-42.200, ,1.090
431,328738.915,1961344.897,17.73266951,-64.61517530,-41.885, ,0.950
432,328737.778,1961344.361,17.73266458,-64.61518598,-42.107, ,1.060
433,328736.856,1961343.564,17.73265730,-64.61519461,-42.228, ,1.080
434,328735.598,1961342.500,17.73264759,-64.61520638,-42.088, ,0.990
435,328734.594,1961341.693,17.73264022,-64.61521578,-42.228, ,0.920
436,328733.522,1961340.857,17.73263259,-64.61522582,-42.158, ,0.370
437,328732.563,1961339.993,17.73262471,-64.61523479,-42.194, ,0.400
438,328731.502,1961339.265,17.73261805,-64.61524474,-42.205, ,0.890
439,328730.333,1961338.735,17.73261317,-64.61525572,-42.064, ,0.870
440,328729.133,1961338.367,17.73260975,-64.61526700,-42.268, ,0.870
441,328727.884,1961337.760,17.73260417,-64.61527873,-42.191, ,0.340
442,328726.665,1961337.274,17.73259968,-64.61529018,-42.196, ,0.370
443,328725.388,1961336.785,17.73259516,-64.61530218,-42.196, ,0.370
444,328724.215,1961336.233,17.73259009,-64.61531320,-42.122, ,1.030
445,328723.017,1961335.701,17.73258519,-64.61532445,-42.129, ,0.320
446,328721.957,1961334.967,17.73257847,-64.61533438,-42.271, ,0.380
447,328721.041,1961334.105,17.73257061,-64.61534295,-42.167, ,0.990
448,328720.082,1961333.335,17.73256358,-64.61535193,-42.136, ,0.860
449,328719.159,1961332.538,17.73255631,-64.61536057,-42.126, ,0.890
450,328718.336,1961331.700,17.73254867,-64.61536826,-42.138, ,0.830
451,328717.337,1961330.985,17.73254213,-64.61537762,-42.019, ,0.550
452,328716.155,1961330.427,17.73253700,-64.61538872,-41.879, ,1.210
453,328714.895,1961329.929,17.73253240,-64.61540056,-42.169, ,0.400
454,328713.838,1961329.234,17.73252604,-64.61541047,-42.045, ,0.320
455,328712.836,1961328.569,17.73251996,-64.61541986,-42.183, ,0.410
456,328711.901,1961327.859,17.73251347,-64.61542862,-42.132, ,0.990
457,328710.731,1961327.175,17.73250720,-64.61543960,-42.042, ,0.950
458,328709.755,1961326.448,17.73250055,-64.61544874,-42.210, ,0.320
459,328708.677,1961325.728,17.73249396,-64.61545884,-42.148, ,0.350
460,328707.810,1961324.898,17.73248640,-64.61546695,-42.185, ,0.340
461,328706.871,1961324.174,17.73247978,-64.61547575,-42.206, ,0.840
462,328705.797,1961323.150,17.73247045,-64.61548579,-42.148, ,0.950
463,328705.129,1961322.518,17.73246469,-64.61549204,-42.017, ,0.460
464,328703.952,1961321.856,17.73245861,-64.61550308,-42.154, ,0.340
465,328703.215,1961320.915,17.73245005,-64.61550995,-42.149, ,0.320
466,328702.316,1961320.185,17.73244339,-64.61551837,-42.236, ,1.170
467,328701.416,1961319.284,17.73243518,-64.61552678,-42.070, ,1.060
468,328700.341,1961318.673,17.73242957,-64.61553687,-42.036, ,1.150
469,328699.110,1961318.147,17.73242473,-64.61554843,-42.075, ,1.260
470,328697.906,1961317.426,17.73241812,-64.61555972,-42.112, ,0.370
471,328696.631,1961317.022,17.73241437,-64.61557171,-42.121, ,0.350
472,328695.204,1961316.442,17.73240902,-64.61558512,-42.169, ,0.340
473,328694.281,1961316.140,17.73240622,-64.61559380,-42.068, ,0.340
474,328692.813,1961316.201,17.73240665,-64.61560764,-42.089, ,0.410
475,328691.756,1961316.287,17.73240735,-64.61561762,-42.205, ,0.990
476,328690.773,1961316.342,17.73240777,-64.61562689,-42.228, ,0.950
477,328689.901,1961316.253,17.73240690,-64.61563510,-42.038, ,1.120
478,328689.064,1961316.041,17.73240492,-64.61564298,-41.956, ,1.170
479,328688.553,1961315.629,17.73240116,-64.61564776,-42.138, ,0.340
480,328688.254,1961315.056,17.73239595,-64.61565053,-41.989, ,1.110
481,328687.810,1961314.523,17.73239110,-64.61565468,-42.156, ,1.020
482,328687.433,1961313.879,17.73238526,-64.61565818,-42.239, ,1.000
483,328687.044,1961313.070,17.73237792,-64.61566178,-42.101, ,1.060
484,328686.544,1961312.297,17.73237089,-64.61566643,-42.106, ,1.030
485,328685.936,1961311.563,17.73236421,-64.61567211,-42.168, ,0.830
486,328685.322,1961310.817,17.73235743,-64.61567783,-42.208, ,0.950
487,328684.715,1961310.258,17.73235233,-64.61568351,-42.202, ,0.970
488,328683.968,1961310.112,17.73235095,-64.61569054,-42.239, ,1.020
489,328683.377,1961309.972,17.73234964,-64.61569610,-42.195, ,1.120
490,328682.752,1961309.965,17.73234953,-64.61570200,-42.153, ,1.060
491,328682.168,1961310.006,17.73234985,-64.61570751,-41.915, ,0.370
492,328681.828,1961309.878,17.73234867,-64.61571070,-42.152, ,0.380
493,328681.704,1961309.734,17.73234736,-64.61571186,-42.229, ,0.320
494,328681.821,1961309.361,17.73234400,-64.61571073,-42.048, ,0.400
495,328681.565,1961309.045,17.73234112,-64.61571311,-42.183, ,0.350
496,328681.205,1961308.240,17.73233382,-64.61571644,-42.002, ,1.180
497,328680.528,1961307.968,17.73233131,-64.61572280,-42.153, ,1.170
498,328679.635,1961307.603,17.73232795,-64.61573119,-42.150, ,1.150
499,328678.469,1961307.510,17.73232701,-64.61574218,-42.109, ,0.440
500,328677.328,1961307.379,17.73232574,-64.61575293,-42.211, ,0.470
501,328676.141,1961307.079,17.73232294,-64.61576409,-42.131, ,0.470
502,328675.009,1961306.727,17.73231967,-64.61577474,-42.270, ,0.350
503,328673.971,1961306.366,17.73231633,-64.61578449,-42.194, ,0.950
504,328672.864,1961306.284,17.73231550,-64.61579493,-42.194, ,0.920
505,328671.747,1961306.303,17.73231559,-64.61580546,-42.160, ,0.380
506,328670.944,1961306.327,17.73231574,-64.61581303,-41.799, ,0.430
507,328670.445,1961306.233,17.73231485,-64.61581773,-42.150, ,0.370
508,328670.163,1961305.807,17.73231098,-64.61582035,-42.099, ,0.350
509,328670.069,1961305.179,17.73230530,-64.61582119,-42.064, ,1.200
510,328669.808,1961304.422,17.73229844,-64.61582359,-42.099, ,0.320
511,328669.425,1961303.590,17.73229089,-64.61582713,-42.092, ,1.260
512,328668.755,1961302.812,17.73228381,-64.61583338,-42.161, ,1.060
513,328667.786,1961302.116,17.73227745,-64.61584246,-42.173, ,1.050
514,328666.622,1961301.611,17.73227280,-64.61585340,-42.192, ,0.350
515,328665.484,1961300.942,17.73226666,-64.61586407,-42.177, ,0.340
516,328664.375,1961300.240,17.73226023,-64.61587447,-42.203, ,0.440
517,328663.291,1961299.975,17.73225776,-64.61588467,-42.260, ,0.470
518,328662.334,1961299.648,17.73225473,-64.61589367,-42.244, ,0.370
519,328661.601,1961299.423,17.73225264,-64.61590056,-42.078, ,0.340
520,328660.898,1961299.113,17.73224978,-64.61590716,-42.060, ,0.370
521,328660.651,1961298.530,17.73224449,-64.61590945,-42.049, ,0.400
522,328660.204,1961297.901,17.73223878,-64.61591361,-42.127, ,1.090
523,328659.662,1961297.183,17.73223225,-64.61591866,-41.980, ,1.140
524,328658.995,1961296.459,17.73222565,-64.61592489,-42.266, ,1.090
