GPS Week,GPS TOW [s],Pos Mode,Hdg Mode,SVs Tracked,SVs Used,UTC Date,UTC Time,Lat [deg],Lon [deg],Alt Ellips [m],SOG [m/s],COG [deg],Hdg [deg],Vert Vel [m/s],PDOP,HDOP,EHPE [m],EVPE [m],Baseline [m],Corr. Age [s],Delta TOW [ms],2D Delta Pos [m],3D Delta Pos [m]
1991,179540.400,1,,,12,2018-03-06,01:52:02.399,44.56537143,-123.27196424,47.23,0.02,16.70,,0.01,1.5,1.0,1.26,2.43,,,100,0.040,0.090
1991,179540.500,1,,,12,2018-03-06,01:52:02.499,44.56537150,-123.27196441,47.32,0.01,284.04,,0.01,1.5,1.0,1.26,2.43,,,100,0.016,0.096
1991,179540.600,1,,,12,2018-03-06,01:52:02.599,44.56537170,-123.27196430,47.35,0.03,143.13,,-0.03,1.5,1.0,1.26,2.43,,,100,0.024,0.033
1991,179540.700,1,,,12,2018-03-06,01:52:02.699,44.56537132,-123.27196397,47.42,0.03,348.69,,0.03,1.5,1.0,1.26,2.43,,,100,0.050,0.088
1991,179540.800,1,,15,12,2018-03-06,01:52:02.799,44.56537123,-123.27196399,47.54,0.02,180.00,,0.02,1.5,1.0,1.26,2.43,,,100,0.010,0.118
1991,179540.900,1,,,12,2018-03-06,01:52:02.899,44.56537024,-123.27196333,47.63,0.02,15.95,,-0.02,1.5,1.0,1.26,2.43,,,100,0.122,0.152
1991,179541.000,1,,,12,2018-03-06,01:52:02.999,44.56536917,-123.27196271,47.69,0.01,231.34,,0.01,1.5,1.0,1.26,2.43,,,100,0.130,0.146
1991,179541.100,1,,,12,2018-03-06,01:52:03.099,44.56536838,-123.27196205,47.73,0.01,45.00,,0.01,1.5,1.0,1.26,2.43,,,100,0.101,0.109
1991,179541.200,1,,,12,2018-03-06,01:52:03.199,44.56536791,-123.27196168,47.74,0.02,153.43,,0.02,1.5,1.0,1.26,2.43,,,100,0.060,0.061
1991,179541.300,1,,15,12,2018-03-06,01:52:03.299,44.56536709,-123.27196121,47.79,0.02,158.96,,-0.01,1.5,1.0,1.26,2.43,,,100,0.099,0.109
1991,179541.400,1,,,12,2018-03-06,01:52:03.399,44.56536735,-123.27196106,47.93,0.01,56.31,,0.01,1.5,1.0,1.26,2.43,,,100,0.031,0.148
1991,179541.500,1,,,12,2018-03-06,01:52:03.499,44.56536783,-123.27196070,48.01,0.02,141.34,,-0.01,1.5,1.0,1.26,2.43,,,100,0.061,0.101
1991,179541.600,1,,,12,2018-03-06,01:52:03.599,44.56536758,-123.27196061,47.96,0.06,260.54,,0.05,1.5,1.0,1.26,2.43,,,100,0.029,0.058
1991,179541.700,1,,,12,2018-03-06,01:52:03.699,44.56536681,-123.27196127,47.87,0.02,71.57,,-0.02,1.5,1.0,1.26,2.43,,,100,0.100,0.137
1991,179541.800,1,,15,12,2018-03-06,01:52:03.799,44.56536621,-123.27196216,47.77,0.03,321.01,,0.02,1.5,1.0,1.26,2.43,,,100,0.097,0.141
1991,179541.900,1,,,12,2018-03-06,01:52:03.899,44.56536612,-123.27196264,47.76,0.01,175.60,,0.01,1.5,1.0,1.26,2.43,,,100,0.040,0.040
1991,179542.000,1,,,12,2018-03-06,01:52:03.999,44.56536578,-123.27196296,47.76,0.04,144.78,,-0.03,1.5,1.0,1.26,2.43,,,100,0.045,0.045
1991,179542.100,1,,,12,2018-03-06,01:52:04.099,44.56536592,-123.27196346,47.80,0.02,209.74,,0.02,1.5,1.0,1.26,2.43,,,100,0.043,0.055
1991,179542.200,1,,,12,2018-03-06,01:52:04.199,44.56536612,-123.27196435,47.88,0.02,79.22,,-0.01,1.5,1.0,1.26,2.43,,,100,0.074,0.115
1991,179542.300,1,,15,12,2018-03-06,01:52:04.299,44.56536656,-123.27196547,48.02,0.02,255.07,,0.02,1.5,1.0,1.26,2.42,,,100,0.101,0.171
1991,179542.400,1,,,12,2018-03-06,01:52:04.399,44.56536647,-123.27196629,48.18,0.00,341.57,,0.00,1.5,1.0,1.26,2.42,,,100,0.066,0.169
1991,179542.500,1,,,12,2018-03-06,01:52:04.499,44.56536631,-123.27196677,48.27,0.03,156.37,,0.03,1.5,1.0,1.26,2.42,,,100,0.042,0.104
1991,179542.600,1,,,12,2018-03-06,01:52:04.599,44.56536544,-123.27196773,48.37,0.02,139.40,,-0.01,1.5,1.0,1.26,2.42,,,100,0.123,0.156
1991,179542.700,1,,,12,2018-03-06,01:52:04.699,44.56536418,-123.27196865,48.48,0.02,347.91,,-0.02,1.5,1.0,1.26,2.42,,,100,0.158,0.195
1991,179542.800,1,,15,12,2018-03-06,01:52:04.799,44.56536282,-123.27196957,48.51,0.02,158.20,,0.01,1.5,1.0,1.26,2.42,,,100,0.168,0.170
1991,179542.900,1,,,12,2018-03-06,01:52:04.899,44.56536167,-123.27197077,48.56,0.06,180.00,,0.05,1.5,1.0,1.26,2.42,,,100,0.160,0.168
1991,179543.000,1,,,12,2018-03-06,01:52:04.999,44.56536037,-123.27197202,48.60,0.02,66.80,,-0.02,1.5,1.0,1.26,2.42,,,100,0.175,0.179
1991,179543.100,1,,,12,2018-03-06,01:52:05.099,44.56535893,-123.27197260,48.61,0.02,156.80,,0.02,1.5,1.0,1.26,2.42,,,100,0.167,0.167
1991,179543.200,1,,,12,2018-03-06,01:52:05.199,44.56535760,-123.27197281,48.65,0.04,243.43,,0.03,1.5,1.0,1.26,2.42,,,100,0.149,0.155
1991,179543.300,1,,15,12,2018-03-06,01:52:05.299,44.56535667,-123.27197284,48.65,0.01,143.13,,-0.01,1.5,1.0,1.26,2.42,,,100,0.103,0.103
1991,179543.400,1,,,12,2018-03-06,01:52:05.399,44.56535580,-123.27197309,48.74,0.03,34.51,,-0.02,1.5,1.0,1.26,2.42,,,100,0.099,0.128
1991,179543.500,1,,,12,2018-03-06,01:52:05.499,44.56535542,-123.27197316,48.90,0.03,191.31,,0.03,1.5,1.0,1.25,2.42,,,100,0.043,0.170
1991,179543.600,1,,,12,2018-03-06,01:52:05.599,44.56535517,-123.27197248,49.11,0.02,82.87,,0.02,1.5,1.0,1.25,2.42,,,100,0.061,0.222
1991,179543.700,1,,,12,2018-03-06,01:52:05.699,44.56535412,-123.27197242,49.33,0.04,211.43,,-0.03,1.5,1.0,1.25,2.42,,,100,0.117,0.245
1991,179543.800,1,,15,12,2018-03-06,01:52:05.799,44.56535304,-123.27197262,49.52,0.02,6.34,,0.02,1.5,1.0,1.25,2.42,,,100,0.121,0.227
1991,179543.900,1,,,12,2018-03-06,01:52:05.899,44.56535187,-123.27197331,49.62,0.03,122.01,,0.03,1.5,1.0,1.25,2.42,,,100,0.142,0.172
1991,179544.000,1,,,12,2018-03-06,01:52:05.999,44.56535070,-123.27197483,49.77,0.03,348.11,,-0.03,1.5,1.0,1.25,2.42,,,100,0.178,0.233
1991,179544.100,1,,,12,2018-03-06,01:52:06.099,44.56534909,-123.27197553,49.99,0.03,163.81,,-0.00,1.5,1.0,1.25,2.42,,,100,0.187,0.285
1991,179544.200,1,,,12,2018-03-06,01:52:06.199,44.56534757,-123.27197551,50.20,0.05,282.53,,0.05,1.5,1.0,1.25,2.42,,,100,0.169,0.277
1991,179544.300,1,,15,12,2018-03-06,01:52:06.299,44.56534643,-123.27197582,50.41,0.04,0.00,,-0.03,1.5,1.0,1.25,2.42,,,100,0.130,0.241
1991,179544.400,1,,,12,2018-03-06,01:52:06.399,44.56534519,-123.27197696,50.58,0.03,130.60,,0.02,1.5,1.0,1.25,2.42,,,100,0.165,0.237
1991,179544.500,1,,,12,2018-03-06,01:52:06.499,44.56534475,-123.27197694,50.79,0.02,309.09,,0.01,1.5,1.0,1.25,2.42,,,100,0.050,0.216
1991,179544.600,1,,,12,2018-03-06,01:52:06.599,44.56534466,-123.27197696,50.96,0.01,172.87,,-0.01,1.5,1.0,1.25,2.42,,,100,0.010,0.170
1991,179544.700,1,,,12,2018-03-06,01:52:06.699,44.56534480,-123.27197715,51.08,0.01,23.96,,0.01,1.5,1.0,1.25,2.42,,,100,0.021,0.123
1991,179544.800,1,,15,12,2018-03-06,01:52:06.799,44.56534440,-123.27197734,51.15,0.02,146.31,,0.01,1.5,1.0,1.25,2.42,,,100,0.047,0.084
1991,179544.900,1,,,12,2018-03-06,01:52:06.899,44.56534403,-123.27197811,51.08,0.02,153.43,,0.01,1.5,1.0,1.25,2.42,,,100,0.074,0.098
1991,179545.000,1,,,12,2018-03-06,01:52:06.999,44.56534348,-123.27197855,51.03,0.01,341.57,,0.01,1.5,1.0,1.25,2.42,,,100,0.070,0.089
1991,179545.100,1,,,12,2018-03-06,01:52:07.099,44.56534291,-123.27197841,51.22,0.03,59.04,,-0.03,1.5,1.0,1.25,2.42,,,100,0.064,0.196
1991,179545.200,1,,,12,2018-03-06,01:52:07.199,44.56534219,-123.27197838,51.35,0.05,220.36,,0.05,1.5,1.0,1.25,2.42,,,100,0.080,0.159
1991,179545.300,1,,15,12,2018-03-06,01:52:07.299,44.56534171,-123.27197820,51.49,0.03,82.57,,-0.02,1.5,1.0,1.25,2.42,,,100,0.056,0.144
1991,179545.400,1,,,12,2018-03-06,01:52:07.399,44.56534104,-123.27197832,51.69,0.01,188.75,,-0.00,1.5,1.0,1.25,2.42,,,100,0.074,0.213
1991,179545.500,1,,,12,2018-03-06,01:52:07.499,44.56533964,-123.27197837,51.88,0.03,39.81,,0.03,1.5,1.0,1.25,2.42,,,100,0.156,0.252
1991,179545.600,1,,,12,2018-03-06,01:52:07.599,44.56533847,-123.27197959,52.03,0.02,255.07,,-0.01,1.5,1.0,1.25,2.42,,,100,0.162,0.216
1991,179545.700,1,,,12,2018-03-06,01:52:07.699,44.56533773,-123.27198034,52.20,0.04,209.74,,0.03,1.5,1.0,1.25,2.42,,,100,0.101,0.199
1991,179545.800,1,,15,12,2018-03-06,01:52:07.799,44.56533759,-123.27198120,52.33,0.02,90.00,,0.02,1.5,1.0,1.25,2.42,,,100,0.070,0.154
1991,179545.900,1,,,12,2018-03-06,01:52:07.899,44.56533766,-123.27198245,52.51,0.01,0.00,,-0.01,1.5,1.0,1.25,2.42,,,100,0.099,0.198
1991,179546.000,1,,,12,2018-03-06,01:52:07.999,44.56533754,-123.27198408,52.64,0.02,80.54,,0.00,1.5,1.0,1.25,2.42,,,100,0.130,0.190
1991,179546.100,1,,,12,2018-03-06,01:52:08.099,44.56533777,-123.27198613,52.67,0.01,296.57,,-0.01,1.5,1.0,1.25,2.42,,,100,0.164,0.167
1991,179546.200,1,,,12,2018-03-06,01:52:08.199,44.56533801,-123.27198792,52.67,0.02,165.07,,0.01,1.5,1.0,1.25,2.42,,,100,0.144,0.144
1991,179546.300,1,,15,12,2018-03-06,01:52:08.299,44.56533881,-123.27198871,52.58,0.02,270.00,,-0.02,1.5,1.0,1.25,2.42,,,100,0.109,0.144
1991,179546.400,1,,,12,2018-03-06,01:52:08.399,44.56533904,-123.27198864,52.53,0.05,90.00,,0.05,1.5,1.0,1.25,2.42,,,100,0.026,0.053
1991,179546.500,1,,,12,2018-03-06,01:52:08.499,44.56533940,-123.27198832,52.53,0.02,173.29,,-0.00,1.5,1.0,1.25,2.42,,,100,0.048,0.049
1991,179546.600,1,,,12,2018-03-06,01:52:08.599,44.56533928,-123.27198838,52.52,0.01,281.31,,0.00,1.5,1.0,1.25,2.42,,,100,0.014,0.016
1991,179546.700,1,,,12,2018-03-06,01:52:08.699,44.56533873,-123.27198723,52.61,0.01,36.03,,0.00,1.5,1.0,1.25,2.42,,,100,0.110,0.140
1991,179546.800,1,,15,12,2018-03-06,01:52:08.799,44.56533846,-123.27198654,52.70,0.02,158.20,,0.01,1.5,1.0,1.25,2.42,,,100,0.063,0.109
1991,179546.900,1,,,12,2018-03-06,01:52:08.899,44.56533754,-123.27198728,52.70,0.03,130.24,,-0.02,1.5,1.0,1.25,2.42,,,100,0.118,0.118
1991,179547.000,1,,,12,2018-03-06,01:52:08.999,44.56533678,-123.27198785,52.61,0.02,343.30,,0.01,1.5,1.0,1.25,2.42,,,100,0.096,0.135
1991,179547.100,1,,,12,2018-03-06,01:52:09.099,44.56533656,-123.27198764,52.61,0.01,216.87,,0.01,1.5,1.0,1.25,2.42,,,100,0.030,0.030
1991,179547.200,1,,,12,2018-03-06,01:52:09.199,44.56533639,-123.27198770,52.68,0.03,218.66,,-0.03,1.5,1.0,1.25,2.42,,,100,0.019,0.077
1991,179547.300,1,,15,12,2018-03-06,01:52:09.299,44.56533635,-123.27198878,52.59,0.03,71.57,,0.03,1.5,1.0,1.25,2.41,,,100,0.086,0.127
1991,179547.400,1,,,12,2018-03-06,01:52:09.399,44.56533573,-123.27198868,52.54,0.00,26.57,,-0.00,1.5,1.0,1.25,2.41,,,100,0.070,0.085
1991,179547.500,1,,,12,2018-03-06,01:52:09.499,44.56533571,-123.27198901,52.45,0.01,275.19,,-0.01,1.5,1.0,1.25,2.41,,,100,0.026,0.091
1991,179547.600,1,,,12,2018-03-06,01:52:09.599,44.56533602,-123.27198897,52.39,0.02,147.99,,0.01,1.5,1.0,1.25,2.41,,,100,0.034,0.075
1991,179547.700,1,,,12,2018-03-06,01:52:09.699,44.56533618,-123.27198970,52.40,0.01,81.87,,0.01,1.5,1.0,1.25,2.41,,,100,0.060,0.061
1991,179547.800,1,,15,12,2018-03-06,01:52:09.799,44.56533632,-123.27199036,52.31,0.02,225.00,,0.02,1.5,1.0,1.25,2.41,,,100,0.055,0.104
1991,179547.900,1,,,12,2018-03-06,01:52:09.899,44.56533673,-123.27199079,52.14,0.04,7.13,,-0.03,1.5,1.0,1.25,2.41,,,100,0.058,0.178
1991,179548.000,1,,,12,2018-03-06,01:52:09.999,44.56533721,-123.27199123,52.04,0.03,281.31,,0.03,1.5,1.0,1.24,2.41,,,100,0.063,0.122
1991,179548.100,1,,,12,2018-03-06,01:52:10.099,44.56533802,-123.27199147,52.01,0.03,152.35,,0.02,1.5,1.0,1.24,2.41,,,100,0.093,0.097
1991,179548.200,1,,,12,2018-03-06,01:52:10.199,44.56533944,-123.27199225,51.94,0.01,195.95,,0.00,1.5,1.0,1.24,2.41,,,100,0.169,0.182
1991,179548.300,1,,15,12,2018-03-06,01:52:10.299,44.56534113,-123.27199333,51.90,0.03,321.34,,-0.03,1.5,1.0,1.24,2.41,,,100,0.208,0.212
1991,179548.400,1,,,12,2018-03-06,01:52:10.399,44.56534273,-123.27199467,51.81,0.02,0.00,,0.01,1.5,1.0,1.24,2.41,,,100,0.207,0.225
1991,179548.500,1,,,12,2018-03-06,01:52:10.499,44.56534365,-123.27199594,51.79,0.02,201.25,,0.01,1.5,1.0,1.24,2.41,,,100,0.144,0.145
1991,179548.600,1,,,12,2018-03-06,01:52:10.599,44.56534406,-123.27199659,51.71,0.02,86.63,,-0.01,1.5,1.0,1.24,2.41,,,100,0.069,0.104
1991,179548.700,1,,,12,2018-03-06,01:52:10.699,44.56534427,-123.27199648,51.54,0.02,252.65,,0.01,1.5,1.0,1.24,2.41,,,100,0.024,0.172
1991,179548.800,1,,15,12,2018-03-06,01:52:10.799,44.56534468,-123.27199611,51.36,0.01,77.47,,0.01,1.5,1.0,1.24,2.41,,,100,0.055,0.187
1991,179548.900,1,,,12,2018-03-06,01:52:10.899,44.56534588,-123.27199634,51.10,0.02,154.80,,-0.01,1.5,1.0,1.24,2.41,,,100,0.135,0.290
1991,179549.000,1,,,12,2018-03-06,01:52:10.999,44.56534726,-123.27199751,50.87,0.01,345.96,,0.01,1.5,1.0,1.24,2.41,,,100,0.179,0.297
1991,179549.100,1,,,12,2018-03-06,01:52:11.099,44.56534897,-123.27199753,50.63,0.02,328.39,,0.01,1.5,1.0,1.24,2.41,,,100,0.190,0.304
1991,179549.200,1,,,12,2018-03-06,01:52:11.199,44.56535073,-123.27199668,50.44,0.03,219.09,,0.01,1.5,1.0,1.24,2.41,,,100,0.207,0.279
1991,179549.300,1,,15,12,2018-03-06,01:52:11.299,44.56535222,-123.27199530,50.32,0.02,95.19,,-0.01,1.5,1.0,1.24,2.41,,,100,0.199,0.233
1991,179549.400,1,,,12,2018-03-06,01:52:11.399,44.56535376,-123.27199419,50.20,0.02,39.81,,-0.00,1.5,1.0,1.24,2.41,,,100,0.192,0.225
1991,179549.500,1,,,12,2018-03-06,01:52:11.499,44.56535494,-123.27199318,50.02,0.02,299.74,,0.00,1.5,1.0,1.24,2.41,,,100,0.154,0.241
1991,179549.600,1,,,12,2018-03-06,01:52:11.599,44.56535617,-123.27199207,49.89,0.03,165.26,,0.02,1.5,1.0,1.24,2.41,,,100,0.162,0.207
1991,179549.700,1,,,12,2018-03-06,01:52:11.699,44.56535730,-123.27199040,49.65,0.02,333.43,,0.01,1.5,1.0,1.24,2.41,,,100,0.183,0.299
1991,179549.800,1,,15,12,2018-03-06,01:52:11.799,44.56535881,-123.27198891,49.37,0.01,180.00,,-0.00,1.5,1.0,1.24,2.41,,,100,0.206,0.347
1991,179549.900,1,,,12,2018-03-06,01:52:11.899,44.56536008,-123.27198798,49.14,0.01,138.81,,-0.00,1.5,1.0,1.24,2.41,,,100,0.160,0.286
1991,179550.000,1,,,12,2018-03-06,01:52:11.999,44.56536090,-123.27198704,49.00,0.03,218.66,,0.03,1.5,1.0,1.24,2.41,,,100,0.118,0.180
1991,179550.100,1,,,12,2018-03-06,01:52:12.099,44.56536247,-123.27198648,48.89,0.03,0.00,,-0.03,1.5,1.0,1.24,2.41,,,100,0.181,0.210
1991,179550.200,1,,,12,2018-03-06,01:52:12.199,44.56536310,-123.27198595,48.76,0.02,180.00,,0.01,1.5,1.0,1.24,2.41,,,100,0.081,0.153
1991,179550.300,1,,15,12,2018-03-06,01:52:12.299,44.56536295,-123.27198543,48.61,0.03,5.71,,0.01,1.5,1.0,1.24,2.41,,,100,0.044,0.161
1991,179550.400,1,,,12,2018-03-06,01:52:12.399,44.56536241,-123.27198520,48.49,0.01,189.46,,-0.00,1.5,1.0,1.24,2.41,,,100,0.063,0.132
1991,179550.500,1,,,12,2018-03-06,01:52:12.499,44.56536219,-123.27198498,48.45,0.02,26.57,,-0.02,1.5,1.0,1.24,2.41,,,100,0.031,0.049
1991,179550.600,1,,,12,2018-03-06,01:52:12.599,44.56536197,-123.27198519,48.40,0.03,213.69,,0.03,1.5,1.0,1.24,2.41,,,100,0.030,0.058
1991,179550.700,1,,,12,2018-03-06,01:52:12.699,44.56536155,-123.27198573,48.23,0.01,231.34,,0.01,1.5,1.0,1.24,2.41,,,100,0.064,0.184
1991,179550.800,1,,15,12,2018-03-06,01:52:12.799,44.56536097,-123.27198593,48.04,0.03,7.43,,-0.01,1.5,1.0,1.24,2.41,,,100,0.066,0.197
1991,179550.900,1,,,12,2018-03-06,01:52:12.899,44.56536044,-123.27198639,47.84,0.02,143.75,,-0.01,1.5,1.0,1.24,2.41,,,100,0.070,0.214
1991,179551.000,1,,,12,2018-03-06,01:52:12.999,44.56535966,-123.27198797,47.58,0.02,333.43,,0.02,1.5,1.0,1.24,2.41,,,100,0.152,0.304
1991,179551.100,1,,,12,2018-03-06,01:52:13.099,44.56535874,-123.27198957,47.28,0.02,208.61,,0.02,1.5,1.0,1.24,2.41,,,100,0.163,0.343
1991,179551.200,1,,,12,2018-03-06,01:52:13.199,44.56535797,-123.27199071,46.96,0.02,55.49,,-0.01,1.5,1.0,1.24,2.41,,,100,0.124,0.345
1991,179551.300,1,,15,12,2018-03-06,01:52:13.299,44.56535713,-123.27199104,46.64,0.02,280.30,,0.01,1.5,1.0,1.24,2.41,,,100,0.097,0.329
1991,179551.400,1,,,12,2018-03-06,01:52:13.399,44.56535643,-123.27199198,46.28,0.04,151.93,,-0.03,1.5,1.0,1.24,2.41,,,100,0.107,0.374
1991,179551.500,1,,,12,2018-03-06,01:52:13.499,44.56535649,-123.27199259,45.95,0.02,180.00,,0.02,1.5,1.0,1.24,2.41,,,100,0.048,0.331
1991,179551.600,1,,,12,2018-03-06,01:52:13.599,44.56535746,-123.27199387,45.66,0.03,352.65,,-0.01,1.5,1.0,1.24,2.41,,,100,0.148,0.332
1991,179551.700,1,,,12,2018-03-06,01:52:13.699,44.56535867,-123.27199394,45.48,0.02,172.23,,0.01,1.5,1.0,1.24,2.41,,,100,0.135,0.226
1991,179551.800,1,,15,12,2018-03-06,01:52:13.799,44.56536019,-123.27199340,45.31,0.02,188.97,,-0.01,1.5,1.0,1.24,2.41,,,100,0.175,0.240
1991,179551.900,1,,,12,2018-03-06,01:52:13.899,44.56536136,-123.27199278,45.03,0.03,342.12,,-0.01,1.5,1.0,1.24,2.41,,,100,0.140,0.316
1991,179552.000,1,,,12,2018-03-06,01:52:13.999,44.56536320,-123.27199176,44.82,0.03,148.57,,0.02,1.5,1.0,1.24,2.41,,,100,0.219,0.304
1991,179552.100,1,,,12,2018-03-06,01:52:14.099,44.56536498,-123.27199153,44.60,0.02,319.40,,-0.02,1.5,1.0,1.24,2.41,,,100,0.199,0.297
1991,179552.200,1,,,12,2018-03-06,01:52:14.199,44.56536582,-123.27199127,44.29,0.02,108.43,,0.02,1.5,1.0,1.24,2.41,,,100,0.096,0.319
1991,179552.300,1,,15,12,2018-03-06,01:52:14.299,44.56536658,-123.27199095,44.15,0.04,287.35,,-0.04,1.5,1.0,1.24,2.41,,,100,0.088,0.172
1991,179552.400,1,,,12,2018-03-06,01:52:14.399,44.56536738,-123.27199050,44.06,0.03,150.26,,-0.01,1.5,1.0,1.24,2.41,,,100,0.096,0.132
1991,179552.500,1,,,12,2018-03-06,01:52:14.499,44.56536873,-123.27199049,44.09,0.03,317.49,,0.02,1.5,1.0,1.24,2.41,,,100,0.151,0.155
1991,179552.600,1,,,12,2018-03-06,01:52:14.599,44.56537010,-123.27199170,44.21,0.02,21.04,,-0.02,1.5,1.0,1.24,2.41,,,100,0.180,0.211
1991,179552.700,1,,,12,2018-03-06,01:52:14.699,44.56537153,-123.27199207,44.33,0.02,211.61,,0.01,1.5,1.0,1.24,2.41,,,100,0.163,0.204
1991,179552.800,1,,15,12,2018-03-06,01:52:14.799,44.56537228,-123.27199229,44.46,0.02,284.04,,-0.02,1.5,1.0,1.24,2.41,,,100,0.085,0.156
1991,179552.900,1,,,12,2018-03-06,01:52:14.899,44.56537327,-123.27199203,44.61,0.02,281.31,,0.02,1.5,1.0,1.24,2.41,,,100,0.112,0.184
1991,179553.000,1,,,12,2018-03-06,01:52:14.999,44.56537382,-123.27199151,44.78,0.02,194.04,,-0.01,1.5,1.0,1.24,2.41,,,100,0.073,0.193
1991,179553.100,1,,,12,2018-03-06,01:52:15.099,44.56537420,-123.27199117,44.95,0.03,66.80,,-0.03,1.5,1.0,1.24,2.41,,,100,0.051,0.178
1991,179553.200,1,,,12,2018-03-06,01:52:15.199,44.56537551,-123.27199097,45.13,0.05,230.19,,0.05,1.5,1.0,1.24,2.41,,,100,0.146,0.227
1991,179553.300,1,,15,12,2018-03-06,01:52:15.299,44.56537606,-123.27199020,45.32,0.04,5.71,,-0.04,1.5,1.0,1.24,2.41,,,100,0.087,0.215
1991,179553.400,1,,,12,2018-03-06,01:52:15.399,44.56537695,-123.27198918,45.51,0.04,4.97,,-0.03,1.5,1.0,1.24,2.41,,,100,0.127,0.229
1991,179553.500,1,,,12,2018-03-06,01:52:15.499,44.56537783,-123.27198779,45.61,0.02,245.56,,0.01,1.5,1.0,1.24,2.41,,,100,0.148,0.174
1991,179553.600,1,,,12,2018-03-06,01:52:15.599,44.56537874,-123.27198609,45.72,0.02,110.22,,-0.01,1.5,1.0,1.24,2.41,,,100,0.168,0.200
1991,179553.700,1,,,12,2018-03-06,01:52:15.699,44.56538004,-123.27198499,45.78,0.04,358.41,,-0.01,1.5,1.0,1.24,2.41,,,100,0.169,0.182
1991,179553.800,1,,15,12,2018-03-06,01:52:15.799,44.56538102,-123.27198410,45.84,0.03,182.20,,-0.00,1.5,1.0,1.24,2.41,,,100,0.131,0.143
1991,179553.900,1,,,12,2018-03-06,01:52:15.899,44.56538161,-123.27198413,45.89,0.02,246.80,,0.02,1.5,1.0,1.24,2.41,,,100,0.066,0.083
1991,179554.000,1,,,12,2018-03-06,01:52:15.999,44.56538132,-123.27198442,45.94,0.05,346.37,,-0.04,1.5,1.0,1.24,2.41,,,100,0.039,0.064
1991,179554.100,1,,,12,2018-03-06,01:52:16.099,44.56538139,-123.27198482,45.92,0.03,184.97,,0.02,1.5,1.0,1.24,2.41,,,100,0.033,0.043
1991,179554.200,1,,,12,2018-03-06,01:52:16.199,44.56538089,-123.27198500,45.84,0.03,15.95,,-0.02,1.5,1.0,1.24,2.41,,,100,0.058,0.096
1991,179554.300,1,,15,12,2018-03-06,01:52:16.299,44.56538047,-123.27198522,45.77,0.02,220.24,,-0.00,1.5,1.0,1.24,2.41,,,100,0.050,0.084
1991,179554.400,1,,,12,2018-03-06,01:52:16.399,44.56538019,-123.27198550,45.69,0.02,310.24,,0.02,1.5,1.0,1.24,2.41,,,100,0.038,0.086
1991,179554.500,1,,,12,2018-03-06,01:52:16.499,44.56537988,-123.27198636,45.60,0.03,342.65,,-0.02,1.5,1.0,1.24,2.41,,,100,0.076,0.124
1991,179554.600,1,,,12,2018-03-06,01:52:16.599,44.56537993,-123.27198789,45.45,0.03,146.31,,-0.02,1.5,1.0,1.24,2.41,,,100,0.121,0.190
1991,179554.700,1,,,12,2018-03-06,01:52:16.699,44.56537964,-123.27198800,45.32,0.02,165.96,,-0.02,1.5,1.0,1.24,2.41,,,100,0.034,0.131
1991,179554.800,1,,15,12,2018-03-06,01:52:16.799,44.56538003,-123.27198860,45.16,0.02,308.66,,0.02,1.5,1.0,1.24,2.41,,,100,0.065,0.180
1991,179554.900,1,,,12,2018-03-06,01:52:16.899,44.56537977,-123.27198887,45.10,0.01,286.70,,-0.01,1.5,1.0,1.24,2.41,,,100,0.036,0.065
1991,179555.000,1,,,12,2018-03-06,01:52:16.999,44.56537946,-123.27198973,45.03,0.02,28.61,,-0.02,1.5,1.0,1.24,2.41,,,100,0.076,0.106
1991,179555.100,1,,,12,2018-03-06,01:52:17.099,44.56537964,-123.27198954,44.90,0.03,3.58,,-0.02,1.5,1.0,1.24,2.41,,,100,0.024,0.129
1991,179555.200,1,,,12,2018-03-06,01:52:17.199,44.56537990,-123.27198953,44.83,0.02,165.07,,-0.00,1.5,1.0,1.24,2.41,,,100,0.029,0.078
1991,179555.300,1,,15,12,2018-03-06,01:52:17.299,44.56537971,-123.27198920,44.78,0.03,299.05,,-0.01,1.5,1.0,1.24,2.41,,,100,0.033,0.059
1991,179555.400,1,,,12,2018-03-06,01:52:17.399,44.56537981,-123.27198842,44.81,0.03,119.25,,-0.02,1.5,1.0,1.24,2.41,,,100,0.063,0.071
1991,179555.500,1,,,12,2018-03-06,01:52:17.499,44.56537960,-123.27198762,44.88,0.02,270.00,,0.02,1.5,1.0,1.24,2.41,,,100,0.068,0.097
1991,179555.600,1,,,12,2018-03-06,01:52:17.599,44.56537967,-123.27198731,44.99,0.00,135.00,,-0.00,1.5,1.0,1.24,2.41,,,100,0.026,0.112
1991,179555.700,1,,,12,2018-03-06,01:52:17.699,44.56537982,-123.27198690,45.05,0.02,296.57,,0.01,1.5,1.0,1.24,2.41,,,100,0.037,0.067
1991,179555.800,1,,15,12,2018-03-06,01:52:17.799,44.56538045,-123.27198621,45.09,0.04,348.23,,-0.04,1.5,1.0,1.24,2.41,,,100,0.089,0.100
1991,179555.900,1,,,12,2018-03-06,01:52:17.899,44.56538108,-123.27198554,45.10,0.01,165.96,,-0.00,1.5,1.0,1.24,2.41,,,100,0.088,0.088
1991,179556.000,1,,,12,2018-03-06,01:52:17.999,44.56538178,-123.27198467,45.06,0.02,160.35,,0.01,1.5,1.0,1.24,2.41,,,100,0.104,0.112
