PTID,EAST,NORTH,LAT,LON,ELLIPSOID_ELEV,ORTHOMETRIC_ELEV,SONARDEPTH
cp02,327707.210,1967678.420,17.78981389,-64.62541944,-40.623, , 
cp04,327697.622,1967693.568,17.78995000,-64.62551111,-42.030, , 
