PTID,EAST,NORTH,LAT,LON,ELLIPSOID_ELEV,ORTHOMETRIC_ELEV,SONARDEPTH
9280,327644.182,1967683.759,17.78985719,-64.62601430,-41.794, ,0.770
9281,327644.310,1967683.441,17.78985433,-64.62601307,-41.845, ,0.680
9282,327644.568,1967683.041,17.78985073,-64.62601060,-41.835, ,0.660
9283,327644.791,1967682.888,17.78984937,-64.62600849,-41.827, ,0.680
9284,327645.208,1967682.825,17.78984883,-64.62600455,-41.787, ,0.650
9285,327646.138,1967682.745,17.78984818,-64.62599577,-41.770, ,0.710
9286,327646.765,1967682.774,17.78984849,-64.62598986,-41.752, ,0.710
9287,327647.444,1967682.653,17.78984745,-64.62598345,-41.787, ,0.650
9288,327648.444,1967682.448,17.78984568,-64.62597400,-41.771, ,0.620
9289,327648.885,1967682.318,17.78984454,-64.62596983,-41.799, ,0.590
9290,327649.360,1967682.115,17.78984274,-64.62596533,-41.806, ,0.550
9291,327649.885,1967681.909,17.78984092,-64.62596036,-41.800, ,0.520
9292,327650.136,1967681.768,17.78983967,-64.62595799,-41.807, ,0.490
9293,327650.553,1967681.519,17.78983745,-64.62595403,-41.817, ,0.500
9294,327651.031,1967681.169,17.78983432,-64.62594950,-41.833, ,0.440
9295,327651.237,1967681.013,17.78983293,-64.62594754,-41.787, ,0.490
9296,327651.428,1967680.815,17.78983116,-64.62594572,-41.798, ,0.460
9297,327651.518,1967680.643,17.78982961,-64.62594486,-41.841, ,0.440
9298,327651.629,1967680.542,17.78982871,-64.62594380,-41.778, ,0.470
9299,327651.916,1967680.198,17.78982562,-64.62594107,-41.696, ,0.470
9300,327652.257,1967679.738,17.78982149,-64.62593782,-41.765, ,0.550
9301,327652.644,1967679.339,17.78981792,-64.62593413,-41.774, ,0.380
9302,327652.930,1967678.966,17.78981457,-64.62593141,-41.789, ,0.440
9303,327653.180,1967678.683,17.78981203,-64.62592903,-41.812, ,0.380
9304,327653.354,1967678.423,17.78980970,-64.62592736,-41.820, ,0.370
9305,327653.490,1967678.346,17.78980901,-64.62592607,-41.797, ,0.340
9306,327653.608,1967678.263,17.78980827,-64.62592495,-41.784, ,0.380
9307,327653.724,1967678.231,17.78980799,-64.62592386,-41.787, ,0.380
9308,327653.914,1967678.088,17.78980671,-64.62592205,-41.712, ,0.440
9309,327654.181,1967677.836,17.78980446,-64.62591952,-41.783, ,0.400
9310,327654.322,1967677.606,17.78980239,-64.62591817,-41.852, ,1.240
9311,327654.515,1967677.634,17.78980266,-64.62591635,-41.760, ,1.110
9312,327654.643,1967677.603,17.78980239,-64.62591514,-41.778, ,1.210
9313,327654.455,1967677.558,17.78980197,-64.62591691,-41.833, ,1.150
9314,327654.360,1967677.628,17.78980259,-64.62591781,-41.815, ,1.210
9315,327654.318,1967677.679,17.78980305,-64.62591821,-41.762, ,1.240
9316,327654.409,1967677.783,17.78980400,-64.62591736,-41.729, ,1.240
9317,327654.644,1967677.660,17.78980290,-64.62591513,-41.671, ,0.440
9318,327654.723,1967677.348,17.78980009,-64.62591436,-41.776, ,0.340
9319,327654.546,1967676.982,17.78979677,-64.62591600,-41.750, ,0.370
9320,327654.276,1967676.517,17.78979255,-64.62591851,-41.811, ,0.350
9321,327653.795,1967676.059,17.78978837,-64.62592301,-41.797, ,0.500
9322,327653.224,1967675.721,17.78978527,-64.62592837,-41.793, ,0.520
9323,327652.560,1967675.350,17.78978187,-64.62593460,-41.816, ,0.520
9324,327651.780,1967675.039,17.78977900,-64.62594193,-41.829, ,0.530
9325,327650.893,1967674.717,17.78977602,-64.62595027,-41.820, ,0.650
9326,327649.971,1967674.550,17.78977444,-64.62595895,-41.815, ,0.710
9327,327649.110,1967674.421,17.78977320,-64.62596706,-41.744, ,0.750
9328,327648.292,1967674.235,17.78977146,-64.62597476,-41.776, ,0.740
9329,327647.393,1967674.072,17.78976992,-64.62598323,-41.762, ,0.800
9330,327646.455,1967674.012,17.78976930,-64.62599207,-41.786, ,0.810
9331,327645.512,1967674.265,17.78977151,-64.62600098,-41.819, ,0.830
9332,327644.468,1967674.393,17.78977259,-64.62601084,-41.790, ,0.860
9333,327643.418,1967674.752,17.78977575,-64.62602077,-41.817, ,0.900
9334,327642.018,1967675.116,17.78977893,-64.62603401,-41.820, ,0.930
9335,327640.821,1967675.503,17.78978233,-64.62604533,-41.794, ,1.020
9336,327639.581,1967675.788,17.78978481,-64.62605704,-41.775, ,0.970
9337,327638.329,1967676.157,17.78978804,-64.62606888,-41.787, ,0.990
9338,327637.161,1967676.671,17.78979260,-64.62607994,-41.823, ,1.030
9339,327635.906,1967676.993,17.78979541,-64.62609180,-41.759, ,1.110
9340,327634.577,1967677.772,17.78980234,-64.62610440,-41.821, ,1.110
9341,327633.520,1967678.352,17.78980750,-64.62611442,-41.785, ,1.000
9342,327632.491,1967678.846,17.78981188,-64.62612416,-41.808, ,0.870
9343,327631.465,1967679.315,17.78981604,-64.62613388,-41.768, ,0.930
9344,327630.378,1967679.709,17.78981951,-64.62614416,-41.802, ,0.870
9345,327629.440,1967680.275,17.78982455,-64.62615305,-41.769, ,0.740
9346,327628.562,1967680.839,17.78982958,-64.62616138,-41.766, ,0.620
9347,327627.836,1967681.477,17.78983529,-64.62616828,-41.761, ,0.620
9348,327626.992,1967681.823,17.78983835,-64.62617627,-41.774, ,0.800
9349,327626.234,1967682.088,17.78984068,-64.62618344,-41.758, ,0.770
9350,327625.599,1967682.294,17.78984250,-64.62618944,-41.813, ,0.750
9351,327624.996,1967682.518,17.78984447,-64.62619515,-41.788, ,0.810
9352,327624.397,1967682.759,17.78984660,-64.62620082,-41.825, ,0.750
9353,327623.813,1967683.023,17.78984894,-64.62620635,-41.815, ,0.780
9354,327623.154,1967683.295,17.78985135,-64.62621259,-41.793, ,0.800
9355,327622.590,1967683.719,17.78985513,-64.62621794,-41.781, ,0.870
9356,327622.069,1967684.089,17.78985844,-64.62622288,-41.752, ,0.810
9357,327621.643,1967684.417,17.78986137,-64.62622693,-41.729, ,0.800
9358,327621.178,1967684.755,17.78986438,-64.62623134,-41.798, ,0.490
9359,327620.513,1967685.104,17.78986749,-64.62623764,-41.726, ,0.470
9360,327619.341,1967685.787,17.78987357,-64.62624875,-41.790, ,0.660
9361,327617.962,1967687.078,17.78988512,-64.62626186,-41.854, ,0.500
9362,327616.881,1967688.888,17.78990139,-64.62627221,-41.834, ,0.660
9363,327616.562,1967689.929,17.78991077,-64.62627530,-41.748, ,1.030
9364,327616.454,1967691.043,17.78992083,-64.62627641,-41.757, ,0.990
9365,327616.459,1967692.344,17.78993258,-64.62627647,-41.729, ,0.810
9366,327616.329,1967693.475,17.78994279,-64.62627779,-41.790, ,1.000
9367,327616.179,1967694.662,17.78995350,-64.62627930,-41.766, ,0.900
9368,327616.208,1967695.931,17.78996497,-64.62627913,-41.811, ,0.920
9369,327616.274,1967697.181,17.78997627,-64.62627861,-41.786, ,1.090
9370,327616.651,1967698.227,17.78998575,-64.62627514,-41.801, ,1.180
9371,327617.048,1967699.228,17.78999483,-64.62627148,-41.813, ,1.510
9372,327617.422,1967700.048,17.79000227,-64.62626802,-41.770, ,1.330
9373,327617.740,1967700.702,17.79000820,-64.62626507,-41.804, ,1.180
9374,327618.027,1967701.357,17.79001414,-64.62626242,-41.837, ,1.050
9375,327618.346,1967702.000,17.79001997,-64.62625946,-41.768, ,1.140
9376,327619.051,1967702.740,17.79002672,-64.62625287,-41.741, ,1.240
9377,327619.598,1967703.043,17.79002950,-64.62624774,-41.744, ,1.260
9378,327620.166,1967703.507,17.79003373,-64.62624242,-41.827, ,1.360
9379,327620.787,1967704.000,17.79003824,-64.62623660,-41.796, ,1.330
9380,327621.492,1967704.512,17.79004292,-64.62623000,-41.817, ,1.360
9381,327622.033,1967704.835,17.79004588,-64.62622492,-41.766, ,1.390
9382,327622.746,1967704.985,17.79004729,-64.62621821,-41.854, ,1.360
9383,327623.453,1967705.296,17.79005015,-64.62621157,-41.898, ,1.370
9384,327624.287,1967705.839,17.79005513,-64.62620374,-41.796, ,1.430
9385,327624.885,1967706.060,17.79005717,-64.62619812,-41.775, ,1.320
9386,327625.739,1967706.244,17.79005890,-64.62619008,-41.781, ,1.230
9387,327626.395,1967706.064,17.79005732,-64.62618388,-41.791, ,1.490
9388,327627.324,1967705.686,17.79005398,-64.62617509,-41.787, ,1.490
9389,327628.023,1967705.446,17.79005187,-64.62616848,-41.679, ,1.480
9390,327628.835,1967704.963,17.79004757,-64.62616078,-41.727, ,1.420
9391,327629.678,1967704.591,17.79004427,-64.62615280,-41.768, ,1.390
9392,327630.420,1967704.357,17.79004222,-64.62614578,-41.775, ,1.270
9393,327631.014,1967704.188,17.79004074,-64.62614016,-41.836, ,1.120
9394,327631.530,1967704.174,17.79004065,-64.62613530,-41.832, ,1.140
9395,327632.040,1967704.094,17.79003997,-64.62613048,-41.871, ,0.950
9396,327632.836,1967704.206,17.79004104,-64.62612298,-41.814, ,0.810
9397,327633.475,1967704.182,17.79004087,-64.62611695,-41.805, ,0.810
9398,327633.886,1967704.364,17.79004255,-64.62611309,-41.867, ,1.090
9399,327634.292,1967704.532,17.79004410,-64.62610928,-41.859, ,1.170
9400,327634.743,1967704.486,17.79004372,-64.62610502,-41.846, ,1.120
9401,327635.181,1967704.362,17.79004263,-64.62610088,-41.836, ,1.120
9402,327635.701,1967704.421,17.79004321,-64.62609598,-41.858, ,1.120
9403,327636.396,1967704.312,17.79004228,-64.62608942,-41.784, ,0.950
9404,327637.055,1967703.807,17.79003777,-64.62608316,-41.709, ,0.920
9405,327637.966,1967703.024,17.79003076,-64.62607450,-41.682, ,0.800
9406,327638.931,1967702.168,17.79002311,-64.62606533,-41.754, ,0.780
9407,327640.067,1967701.553,17.79001764,-64.62605457,-41.805, ,0.660
9408,327641.182,1967701.235,17.79001485,-64.62604403,-41.811, ,0.660
9409,327642.128,1967701.267,17.79001522,-64.62603511,-41.800, ,0.600
9410,327642.460,1967701.967,17.79002157,-64.62603203,-42.677, ,0.500
9411,327642.953,1967702.099,17.79002280,-64.62602739,-42.697, ,0.500
9412,327643.773,1967702.441,17.79002595,-64.62601969,-42.576, ,0.320
9413,327644.581,1967702.790,17.79002917,-64.62601210,-42.557, ,0.320
9414,327645.359,1967703.263,17.79003350,-64.62600480,-42.578, ,0.320
9415,327646.035,1967703.972,17.79003996,-64.62599848,-42.617, ,0.320
9416,327646.604,1967704.632,17.79004597,-64.62599317,-42.596, ,0.370
9417,327647.009,1967705.395,17.79005290,-64.62598941,-42.626, ,0.320
9418,327647.365,1967706.046,17.79005880,-64.62598611,-42.555, ,0.370
9419,327647.721,1967706.723,17.79006495,-64.62598280,-42.352, , 
9420,327648.478,1967707.178,17.79006912,-64.62597570,-41.859, ,0.370
9421,327648.835,1967707.811,17.79007487,-64.62597239,-41.788, ,1.200
9422,327649.626,1967708.365,17.79007993,-64.62596497,-41.831, ,1.120
9423,327649.560,1967709.011,17.79008577,-64.62596565,-41.797, ,1.140
9424,327649.445,1967709.727,17.79009223,-64.62596679,-41.782, ,1.200
9425,327649.334,1967710.371,17.79009804,-64.62596789,-41.853, ,1.150
9426,327649.256,1967710.996,17.79010368,-64.62596868,-41.824, ,1.270
9427,327649.124,1967711.686,17.79010990,-64.62596998,-41.838, ,1.320
9428,327649.052,1967712.301,17.79011545,-64.62597071,-41.786, ,1.360
9429,327649.135,1967712.941,17.79012124,-64.62596998,-41.810, ,1.430
9430,327649.322,1967713.506,17.79012636,-64.62596826,-41.823, ,1.390
9431,327649.524,1967714.119,17.79013191,-64.62596640,-41.815, ,1.390
9432,327649.745,1967714.803,17.79013811,-64.62596438,-41.784, ,1.430
9433,327650.015,1967715.232,17.79014201,-64.62596186,-41.756, ,1.450
9434,327650.308,1967715.638,17.79014570,-64.62595913,-41.788, ,1.400
9435,327650.586,1967716.048,17.79014943,-64.62595655,-41.785, ,1.450
9436,327650.836,1967716.419,17.79015280,-64.62595422,-41.776, ,1.510
9437,327651.019,1967716.711,17.79015545,-64.62595252,-41.756, ,1.510
9438,327651.181,1967716.946,17.79015759,-64.62595101,-41.818, ,1.460
9439,327651.292,1967717.112,17.79015910,-64.62594997,-41.729, ,1.290
9440,327651.379,1967717.331,17.79016108,-64.62594917,-41.802, ,1.400
9441,327651.459,1967717.533,17.79016291,-64.62594843,-41.821, ,1.480
9442,327651.504,1967717.697,17.79016440,-64.62594802,-41.785, ,1.490
9443,327651.515,1967717.842,17.79016571,-64.62594793,-41.787, ,1.480
9444,327651.498,1967718.010,17.79016723,-64.62594810,-41.868, ,1.430
9445,327651.398,1967718.227,17.79016918,-64.62594907,-41.802, ,1.430
9446,327651.229,1967718.358,17.79017035,-64.62595067,-41.859, ,1.320
9447,327651.054,1967718.443,17.79017110,-64.62595233,-41.757, ,1.540
9448,327650.881,1967718.433,17.79017100,-64.62595396,-41.807, ,1.550
9449,327650.661,1967718.435,17.79017100,-64.62595603,-41.781, ,1.400
9450,327650.517,1967718.445,17.79017108,-64.62595739,-41.750, ,1.320
9451,327650.500,1967718.805,17.79017433,-64.62595758,-41.746, ,1.460
9452,327650.675,1967718.925,17.79017543,-64.62595594,-41.796, ,1.480
9453,327650.889,1967719.049,17.79017657,-64.62595393,-41.814, ,1.550
9454,327651.157,1967719.343,17.79017924,-64.62595143,-41.825, ,1.520
9455,327651.569,1967719.527,17.79018094,-64.62594756,-41.866, ,1.540
9456,327651.850,1967719.671,17.79018226,-64.62594492,-41.850, ,1.550
9457,327652.473,1967719.798,17.79018346,-64.62593906,-41.831, ,1.580
9458,327653.008,1967719.991,17.79018524,-64.62593403,-41.865, ,1.570
9459,327653.600,1967720.166,17.79018687,-64.62592846,-41.842, ,1.600
9460,327654.451,1967720.064,17.79018602,-64.62592042,-41.817, ,1.510
9461,327655.120,1967720.188,17.79018719,-64.62591412,-41.742, ,1.600
9462,327656.052,1967720.133,17.79018676,-64.62590533,-41.804, ,1.550
9463,327657.213,1967719.874,17.79018451,-64.62589436,-41.757, ,1.520
9464,327658.161,1967719.536,17.79018154,-64.62588539,-41.787, ,1.540
9465,327659.007,1967719.471,17.79018101,-64.62587741,-41.788, ,1.480
9466,327659.806,1967719.312,17.79017964,-64.62586986,-41.791, ,1.480
9467,327660.642,1967719.088,17.79017768,-64.62586195,-41.803, ,1.420
9468,327661.350,1967719.132,17.79017813,-64.62585528,-41.822, ,1.230
9469,327662.120,1967718.921,17.79017629,-64.62584800,-41.787, ,1.400
